timestamp,pid,name,username,cpu_percent,memory_percent,classification
2025-06-13 09:06:44,22444,svchost.exe,unknown,0.0,0.4022728244518128,Legítimo
2025-06-13 09:06:44,22556,RuntimeBroker.exe,NATTBELL\natis,0.0,0.44901596458016685,Sospechoso
2025-06-13 09:06:44,22568,AsusSoftwareManagerAgent.exe,NATTBELL\natis,0.0,0.33815892278927295,Sospechoso
2025-06-13 09:06:44,22688,csrss.exe,unknown,0.0,0.05252529571595719,Sospechoso
2025-06-13 09:06:44,22908,vds.exe,unknown,0.0,0.04868672183847281,Sospechoso
2025-06-13 09:06:44,22988,chrome.exe,NATTBELL\natis,0.0,0.4240652343765184,Legítimo
2025-06-13 09:06:44,23148,browserhost.exe,NATTBELL\natis,0.0,0.12596838958706663,Sospechoso
2025-06-13 09:06:44,23248,rsAppUI.exe,NATTBELL\natis,0.0,0.33038459594879827,Sospechoso
2025-06-13 09:06:44,23272,msedgewebview2.exe,NATTBELL\natis,0.0,0.05952218987238442,Sospechoso
2025-06-13 09:06:44,23316,wuaucltcore.exe,unknown,0.0,0.13155618700365782,Sospechoso
2025-06-13 09:06:44,23656,chrome.exe,NATTBELL\natis,0.0,0.8403075523698091,Legítimo
2025-06-13 09:06:44,23812,conhost.exe,NATTBELL\natis,0.0,0.04810364732543721,Sospechoso
2025-06-13 09:06:44,23852,chrome.exe,NATTBELL\natis,0.0,0.38235111192309634,Legítimo
2025-06-13 09:06:44,23976,svchost.exe,unknown,0.0,0.054590351282958284,Legítimo
2025-06-13 09:06:44,24048,cmd.exe,NATTBELL\natis,0.0,0.06518287160310507,Sospechoso
2025-06-13 09:06:44,24148,msedgewebview2.exe,NATTBELL\natis,0.0,0.1123876123876124,Sospechoso
2025-06-13 09:06:44,24188,WidgetService.exe,NATTBELL\natis,0.0,0.20939663449391077,Sospechoso
2025-06-13 09:06:44,24408,chrome.exe,NATTBELL\natis,0.0,0.5913833248463599,Legítimo
2025-06-13 09:06:44,24624,svchost.exe,unknown,0.0,0.1497772655360204,Legítimo
2025-06-13 09:06:44,24792,ShellHost.exe,NATTBELL\natis,0.0,0.33337285282810575,Sospechoso
2025-06-13 09:06:44,24904,Code.exe,NATTBELL\natis,0.0,1.5510996785315851,Sospechoso
2025-06-13 09:06:44,24956,chrome.exe,NATTBELL\natis,0.0,0.07298149321495624,Legítimo
2025-06-13 09:06:44,25080,Notion.exe,NATTBELL\natis,0.0,0.5438870468053347,Sospechoso
2025-06-13 09:06:44,25088,msedgewebview2.exe,NATTBELL\natis,0.0,0.4140800833407838,Sospechoso
2025-06-13 09:06:44,25152,powershell.exe,NATTBELL\natis,0.0,0.5060357930007735,Sospechoso
2025-06-13 09:06:44,25188,powershell.exe,NATTBELL\natis,0.0,0.5076878374543744,Sospechoso
2025-06-13 09:06:44,25696,AsusOptimizationStartupTask.exe,NATTBELL\natis,0.0,0.14001076744267407,Sospechoso
2025-06-13 09:06:44,25772,igfxEMN.exe,NATTBELL\natis,0.0,0.12995273209280991,Sospechoso
2025-06-13 09:06:44,26024,dwm.exe,unknown,0.0,0.9646481922746515,Sospechoso
2025-06-13 09:06:44,26236,python.exe,NATTBELL\natis,0.0,0.11537586926691984,Legítimo
2025-06-13 09:06:44,26364,msedgewebview2.exe,NATTBELL\natis,0.0,0.02988256879307463,Sospechoso
2025-06-13 09:06:44,26464,sihost.exe,NATTBELL\natis,0.0,0.30453495920421986,Sospechoso
2025-06-13 09:06:44,26484,msedgewebview2.exe,NATTBELL\natis,0.0,0.7713832859747256,Sospechoso
2025-06-13 09:06:44,26620,chrome.exe,NATTBELL\natis,0.0,0.36194350396685027,Legítimo
